Driver_ID,Age,Gender,City,Education_Level,Income,Joining Designation,Grade,Total Business Value,Quarterly Rating,target,has_quartery_rating_increased,has_Income_increased,length_of_stay,doj_year,doj_month,doj_quater
444,32.0,0.0,C15,1,36856,1,1,192880,1,0,1,0,396,2019,11,4
444,32.0,0.0,C15,1,36856,1,1,150380,2,0,1,0,396,2019,11,4
444,32.0,0.0,C15,1,36856,1,1,300400,2,0,1,0,396,2019,11,4
444,32.0,0.0,C15,1,36856,1,1,302830,2,0,1,0,396,2019,11,4
444,32.0,0.0,C15,1,36856,1,1,270480,2,0,1,0,396,2019,11,4
444,32.0,0.0,C15,1,36856,1,1,257450,2,0,1,0,396,2019,11,4
444,32.0,0.0,C15,1,36856,1,1,253060,2,0,1,0,396,2019,11,4
445,32.0,0.0,C8,0,33956,2,2,0,1,1,0,0,20,2019,1,1
446,30.0,1.0,C22,0,50832,3,3,0,1,0,1,0,331,2020,2,1
446,31.0,1.0,C22,0,50832,3,3,1096760,1,0,1,0,331,2020,2,1
446,31.0,1.0,C22,0,50832,3,3,0,2,0,1,0,331,2020,2,1
446,31.0,1.0,C22,0,50832,3,3,590910,2,0,1,0,331,2020,2,1
446,31.0,1.0,C22,0,50832,3,3,0,2,0,1,0,331,2020,2,1
446,31.0,,C22,0,50832,3,3,890060,2,0,1,0,331,2020,2,1
446,31.0,1.0,C22,0,50832,3,3,290760,2,0,1,0,331,2020,2,1
446,31.0,1.0,C22,0,50832,3,3,459360,2,0,1,0,331,2020,2,1
446,31.0,1.0,C22,0,50832,3,3,713480,3,0,1,0,331,2020,2,1
446,31.0,1.0,C22,0,50832,3,3,917160,3,0,1,0,331,2020,2,1
446,31.0,1.0,C22,0,50832,3,3,1013000,3,0,1,0,331,2020,2,1
448,35.0,0.0,C10,1,65389,2,4,3011170,3,0,1,0,2460,2014,4,2
448,35.0,0.0,C10,1,65389,2,4,3773780,3,0,1,0,2460,2014,4,2
448,35.0,0.0,C10,1,65389,2,4,1308760,3,0,1,0,2460,2014,4,2
448,35.0,0.0,C10,1,65389,2,4,0,2,0,1,0,2460,2014,4,2
448,35.0,0.0,C10,1,65389,2,4,676320,2,0,1,0,2460,2014,4,2
448,35.0,0.0,C10,1,65389,2,4,200000,2,0,1,0,2460,2014,4,2
448,36.0,0.0,C10,1,65389,2,4,200000,1,0,1,0,2460,2014,4,2
448,36.0,0.0,C10,1,65389,2,4,102070,1,0,1,0,2460,2014,4,2
448,36.0,0.0,C10,1,65389,2,4,670690,1,0,1,0,2460,2014,4,2
448,36.0,0.0,C10,1,65389,2,4,500000,2,0,1,0,2460,2014,4,2
448,36.0,0.0,C10,1,65389,2,4,1156000,2,0,1,0,2460,2014,4,2
448,36.0,0.0,C10,1,65389,2,4,0,2,0,1,0,2460,2014,4,2
448,36.0,0.0,C10,1,65389,2,4,480000,2,0,1,0,2460,2014,4,2
448,36.0,0.0,C10,1,65389,2,4,2173360,2,0,1,0,2460,2014,4,2
448,36.0,0.0,C10,1,65389,2,4,3139800,2,0,1,0,2460,2014,4,2
448,36.0,0.0,C10,1,65389,2,4,0,3,0,1,0,2460,2014,4,2
448,36.0,0.0,C10,1,65389,2,4,252000,3,0,1,0,2460,2014,4,2
448,36.0,0.0,C10,1,65389,2,4,4433120,3,0,1,0,2460,2014,4,2
448,37.0,0.0,C10,1,65389,2,4,241040,1,0,1,0,2460,2014,4,2
448,37.0,0.0,C10,1,65389,2,4,1085500,1,0,1,0,2460,2014,4,2
448,37.0,0.0,C10,1,65389,2,4,0,1,0,1,0,2460,2014,4,2
448,37.0,0.0,C10,1,65389,2,4,300000,3,0,1,0,2460,2014,4,2
448,37.0,0.0,C10,1,65389,2,4,1556700,3,0,1,0,2460,2014,4,2
448,37.0,0.0,C10,1,65389,2,4,5058470,3,0,1,0,2460,2014,4,2
449,25.0,0.0,C11,0,32466,1,1,0,1,0,0,0,94,2020,9,3
449,25.0,0.0,C11,0,32466,1,1,0,1,0,0,0,94,2020,9,3
449,25.0,0.0,C11,0,32466,1,1,184290,1,0,0,0,94,2020,9,3
449,25.0,0.0,C11,0,32466,1,1,0,1,0,0,0,94,2020,9,3
450,28.0,0.0,C20,2,70415,1,3,1084790,2,0,1,0,1957,2015,8,3
450,28.0,0.0,C20,2,70415,1,3,554970,2,0,1,0,1957,2015,8,3
450,28.0,0.0,C20,2,70415,1,3,2303780,2,0,1,0,1957,2015,8,3
450,29.0,0.0,C20,2,70415,1,3,514150,2,0,1,0,1957,2015,8,3
450,29.0,0.0,C20,2,70415,1,3,298510,2,0,1,0,1957,2015,8,3
450,29.0,0.0,C20,2,70415,1,3,417490,2,0,1,0,1957,2015,8,3
450,29.0,0.0,C20,2,70415,1,3,722130,3,0,1,0,1957,2015,8,3
450,29.0,0.0,C20,2,70415,1,3,1156320,3,0,1,0,1957,2015,8,3
450,29.0,0.0,C20,2,70415,1,3,813450,3,0,1,0,1957,2015,8,3
450,29.0,0.0,C20,2,70415,1,3,963270,3,0,1,0,1957,2015,8,3
450,29.0,0.0,C20,2,70415,1,3,527710,3,0,1,0,1957,2015,8,3
450,29.0,0.0,C20,2,70415,1,3,600360,3,0,1,0,1957,2015,8,3
450,29.0,0.0,C20,2,70415,1,3,1278270,3,0,1,0,1957,2015,8,3
450,29.0,0.0,C20,2,70415,1,3,960530,3,0,1,0,1957,2015,8,3
450,29.0,0.0,C20,2,70415,1,3,2080830,3,0,1,0,1957,2015,8,3
450,30.0,0.0,C20,2,70415,1,3,624450,4,0,1,0,1957,2015,8,3
450,30.0,0.0,C20,2,70415,1,3,300520,4,0,1,0,1957,2015,8,3
450,30.0,0.0,C20,2,70415,1,3,1296920,4,0,1,0,1957,2015,8,3
450,30.0,0.0,C20,2,70415,1,3,607460,3,0,1,0,1957,2015,8,3
450,30.0,0.0,C20,2,70415,1,3,734000,3,0,1,0,1957,2015,8,3
450,30.0,0.0,C20,2,70415,1,3,974030,3,0,1,0,1957,2015,8,3
450,30.0,0.0,C20,2,70415,1,3,607590,4,0,1,0,1957,2015,8,3
450,30.0,0.0,C20,2,70415,1,3,1240340,4,0,1,0,1957,2015,8,3
450,30.0,0.0,C20,2,70415,1,3,1795400,4,0,1,0,1957,2015,8,3
451,41.0,1.0,C16,2,123390,1,5,0,1,0,0,0,2610,2013,11,4
451,41.0,1.0,C16,2,123390,1,5,0,1,0,0,0,2610,2013,11,4
451,41.0,1.0,C16,2,123390,1,5,0,1,0,0,0,2610,2013,11,4
451,41.0,1.0,C16,2,123390,1,5,0,1,0,0,0,2610,2013,11,4
451,41.0,1.0,C16,2,123390,1,5,0,1,0,0,0,2610,2013,11,4
451,41.0,1.0,C16,2,123390,1,5,0,1,0,0,0,2610,2013,11,4
451,41.0,1.0,C16,2,123390,1,5,0,1,0,0,0,2610,2013,11,4
451,41.0,1.0,C16,2,123390,1,5,0,1,1,0,0,2096,2013,11,4
452,45.0,0.0,C19,0,104473,2,4,223450,1,0,1,0,2632,2013,10,4
452,45.0,0.0,C19,0,104473,2,4,186550,1,0,1,0,2632,2013,10,4
452,45.0,0.0,C19,0,104473,2,4,766750,1,0,1,0,2632,2013,10,4
452,46.0,0.0,C19,0,104473,2,4,500000,2,0,1,0,2632,2013,10,4
452,46.0,0.0,C19,0,104473,2,4,108710,2,0,1,0,2632,2013,10,4
452,46.0,0.0,C19,0,104473,2,4,350000,2,0,1,0,2632,2013,10,4
452,46.0,0.0,C19,0,104473,2,4,301750,2,0,1,0,2632,2013,10,4
452,46.0,0.0,C19,0,104473,2,4,326720,2,0,1,0,2632,2013,10,4
452,46.0,0.0,C19,0,104473,2,4,600000,2,0,1,0,2632,2013,10,4
452,46.0,0.0,C19,0,104473,2,4,0,1,1,1,0,2180,2013,10,4
453,36.0,0.0,C12,2,123361,4,4,0,3,0,1,0,532,2019,7,3
453,36.0,0.0,C12,2,123361,4,4,101820,3,0,1,0,532,2019,7,3
453,36.0,0.0,C12,2,123361,4,4,2604270,3,0,1,0,532,2019,7,3
453,36.0,0.0,C12,2,123361,4,4,247380,2,0,1,0,532,2019,7,3
453,36.0,0.0,C12,2,123361,4,4,355200,2,0,1,0,532,2019,7,3
453,36.0,0.0,C12,2,123361,4,4,1178580,2,0,1,0,532,2019,7,3
453,37.0,0.0,C12,2,123361,4,4,2515100,2,0,1,0,532,2019,7,3
453,37.0,0.0,C12,2,123361,4,4,1183430,2,0,1,0,532,2019,7,3
453,37.0,0.0,C12,2,123361,4,4,1491420,2,0,1,0,532,2019,7,3
453,37.0,0.0,C12,2,123361,4,4,749550,3,0,1,0,532,2019,7,3
453,37.0,0.0,C12,2,123361,4,4,2123600,3,0,1,0,532,2019,7,3
453,37.0,0.0,C12,2,123361,4,4,2807770,3,0,1,0,532,2019,7,3
453,37.0,0.0,C12,2,123361,4,4,501440,2,0,1,0,532,2019,7,3
453,37.0,0.0,C12,2,123361,4,4,860060,2,0,1,0,532,2019,7,3
453,37.0,0.0,C12,2,123361,4,4,2415460,2,0,1,0,532,2019,7,3
453,37.0,0.0,C12,2,123361,4,4,2207560,2,0,1,0,532,2019,7,3
453,37.0,0.0,C12,2,123361,4,4,260880,2,0,1,0,532,2019,7,3
453,37.0,0.0,C12,2,123361,4,4,2392050,2,0,1,0,532,2019,7,3
454,30.0,1.0,C17,2,45357,1,1,0,1,0,0,0,499,2019,8,3
454,30.0,1.0,C17,2,45357,1,1,0,1,0,0,0,499,2019,8,3
454,30.0,1.0,C17,2,45357,1,1,0,1,1,0,0,71,2019,8,3
456,34.0,1.0,C26,1,45193,2,2,0,1,0,0,0,174,2020,7,3
456,35.0,1.0,C26,1,45193,2,2,0,1,1,0,0,22,2020,7,3
457,22.0,1.0,C5,1,54992,2,2,0,2,0,0,0,38,2020,11,4
457,23.0,1.0,C5,1,54992,2,2,700000,2,0,0,0,38,2020,11,4
458,31.0,1.0,C19,0,16749,3,3,0,1,0,0,0,150,2020,7,3
458,31.0,1.0,C19,0,16749,3,3,0,1,0,0,0,150,2020,7,3
458,,1.0,C19,0,16749,3,3,0,1,0,0,0,150,2020,7,3
458,31.0,1.0,C19,0,16749,3,3,0,1,0,0,0,150,2020,7,3
458,31.0,1.0,C19,0,16749,3,3,400280,1,0,0,0,150,2020,7,3
459,29.0,0.0,C12,2,67194,3,3,0,1,0,0,0,59,2020,10,4
459,29.0,0.0,C12,2,67194,3,3,442730,1,0,0,0,59,2020,10,4
460,29.0,1.0,C15,0,37575,2,2,0,1,0,1,0,389,2019,12,4
460,29.0,1.0,C15,0,37575,2,2,300000,2,0,1,0,389,2019,12,4
460,29.0,1.0,C15,0,37575,2,2,521780,2,0,1,0,389,2019,12,4
460,29.0,1.0,C15,0,37575,2,2,1033030,2,0,1,0,389,2019,12,4
460,29.0,1.0,C15,0,37575,2,2,104320,2,0,1,0,389,2019,12,4
460,29.0,1.0,C15,0,37575,2,2,104960,2,0,1,0,389,2019,12,4
460,29.0,1.0,C15,0,37575,2,2,721600,2,0,1,0,389,2019,12,4
460,29.0,1.0,C15,0,37575,2,2,629780,2,0,1,0,389,2019,12,4
460,29.0,1.0,C15,0,37575,2,2,0,2,1,1,0,237,2019,12,4
461,31.0,1.0,C8,0,53577,2,2,0,1,0,1,0,247,2020,4,2
461,31.0,1.0,C8,0,53577,2,2,0,1,0,1,0,247,2020,4,2
461,31.0,1.0,C8,0,53577,2,2,0,1,0,1,0,247,2020,4,2
461,31.0,1.0,C8,0,53577,2,2,600000,2,0,1,0,247,2020,4,2
461,32.0,1.0,C8,0,53577,2,2,0,2,0,1,0,247,2020,4,2
461,32.0,1.0,C8,0,53577,2,2,329430,2,0,1,0,247,2020,4,2
461,32.0,1.0,C8,0,53577,2,2,196940,2,1,1,0,185,2020,4,2
462,35.0,0.0,C16,2,46139,3,3,0,1,0,0,0,87,2020,10,4
462,35.0,0.0,C16,2,46139,3,3,0,1,0,0,0,87,2020,10,4
462,35.0,0.0,C16,2,46139,3,3,359320,1,0,0,0,87,2020,10,4
463,39.0,0.0,C24,1,47419,1,1,117860,1,0,0,0,749,2018,12,4
463,39.0,0.0,C24,1,47419,1,1,0,1,1,0,0,56,2018,12,4
464,33.0,0.0,C27,2,86072,3,3,0,1,0,1,0,531,2019,7,3
464,33.0,0.0,C27,2,86072,3,3,0,1,0,1,0,531,2019,7,3
464,33.0,0.0,C27,2,86072,3,3,0,1,0,1,0,531,2019,7,3
464,33.0,0.0,C27,2,86072,3,3,156350,2,0,1,0,531,2019,7,3
464,33.0,0.0,C27,2,86072,3,3,0,2,0,1,0,531,2019,7,3
464,33.0,0.0,C27,2,86072,3,3,750000,2,0,1,0,531,2019,7,3
464,33.0,0.0,C27,2,86072,3,3,551000,1,0,1,0,531,2019,7,3
464,34.0,0.0,C27,2,86072,3,3,0,1,0,1,0,531,2019,7,3
464,34.0,0.0,C27,2,86072,3,3,0,1,0,1,0,531,2019,7,3
464,34.0,0.0,C27,2,86072,3,3,0,1,1,1,0,266,2019,7,3
465,34.0,1.0,C8,2,87438,2,2,105960,2,0,0,0,1080,2018,1,1
465,34.0,1.0,C8,2,87438,2,2,1364530,2,0,0,0,1080,2018,1,1
465,34.0,1.0,C8,2,87438,2,2,789500,2,0,0,0,1080,2018,1,1
465,34.0,1.0,C8,2,87438,2,2,194010,2,0,0,0,1080,2018,1,1
465,34.0,1.0,C8,2,87438,2,2,450000,2,0,0,0,1080,2018,1,1
465,34.0,1.0,C8,2,87438,2,2,0,2,0,0,0,1080,2018,1,1
465,34.0,1.0,C8,2,87438,2,2,201550,2,0,0,0,1080,2018,1,1
465,34.0,1.0,C8,2,87438,2,2,573500,2,0,0,0,1080,2018,1,1
465,34.0,1.0,C8,2,87438,2,2,194020,2,0,0,0,1080,2018,1,1
465,35.0,1.0,C8,2,87438,2,2,974910,2,0,0,0,1080,2018,1,1
465,35.0,1.0,C8,2,87438,2,2,0,2,1,0,0,675,2018,1,1
466,23.0,1.0,C23,0,64179,2,2,0,1,0,0,0,375,2019,12,4
466,23.0,1.0,C23,0,64179,2,2,0,1,0,0,0,375,2019,12,4
466,23.0,1.0,C23,0,64179,2,2,0,1,1,0,0,58,2019,12,4
467,32.0,0.0,C29,0,83926,3,3,0,1,0,0,0,407,2019,11,4
467,32.0,0.0,C29,0,83926,3,3,0,1,0,0,0,407,2019,11,4
467,32.0,0.0,C29,0,83926,3,3,0,1,0,0,0,407,2019,11,4
467,32.0,0.0,C29,0,83926,3,3,0,1,1,0,0,86,2019,11,4
469,31.0,0.0,C13,2,26067,1,1,0,1,1,0,0,103,2018,10,4
470,31.0,0.0,C1,0,39660,2,2,0,1,0,0,0,322,2020,2,1
470,31.0,0.0,C1,0,39660,2,2,0,1,0,0,0,322,2020,2,1
470,31.0,0.0,C1,0,39660,2,2,0,1,0,0,0,322,2020,2,1
470,31.0,0.0,C1,0,39660,2,2,0,1,1,0,0,105,2020,2,1
471,38.0,0.0,C12,0,59318,3,3,0,1,0,0,0,234,2020,5,2
471,38.0,0.0,C12,0,59318,3,3,0,1,1,0,0,50,2020,5,2
472,38.0,1.0,C23,1,83429,3,3,0,1,0,1,0,198,2020,6,2
472,38.0,1.0,C23,1,83429,3,3,0,1,0,1,0,198,2020,6,2
472,38.0,1.0,C23,1,83429,3,3,188330,1,0,1,0,198,2020,6,2
472,38.0,1.0,C23,1,83429,3,3,0,1,0,1,0,198,2020,6,2
472,38.0,1.0,C23,1,83429,3,3,973920,2,0,1,0,198,2020,6,2
472,39.0,1.0,C23,1,83429,3,3,0,2,0,1,0,198,2020,6,2
472,39.0,1.0,C23,1,83429,3,3,450780,2,0,1,0,198,2020,6,2
473,25.0,1.0,C16,1,62431,1,1,0,1,0,0,0,884,2018,7,3
473,25.0,1.0,C16,1,62431,1,1,0,1,1,0,0,192,2018,7,3
474,32.0,0.0,C10,1,45068,1,1,0,1,1,0,0,168,2018,8,3
475,43.0,0.0,C11,1,42714,1,1,380020,3,0,1,0,899,2018,7,3
475,43.0,0.0,C11,1,42714,1,1,374850,3,0,1,0,899,2018,7,3
475,43.0,0.0,C11,1,42714,1,1,1364810,3,0,1,0,899,2018,7,3
475,43.0,0.0,C11,1,42714,1,1,0,1,0,1,0,899,2018,7,3
475,43.0,0.0,C11,1,42714,1,1,0,1,1,1,0,312,2018,7,3
476,27.0,1.0,C16,0,22918,2,2,0,1,0,1,0,288,2020,3,1
476,27.0,1.0,C16,0,22918,2,2,0,2,0,1,0,288,2020,3,1
476,27.0,1.0,C16,0,22918,2,2,353630,2,0,1,0,288,2020,3,1
476,27.0,1.0,C16,0,22918,2,2,300000,2,0,1,0,288,2020,3,1
476,27.0,1.0,C16,0,22918,2,2,180100,1,0,1,0,288,2020,3,1
476,27.0,1.0,C16,0,22918,2,2,0,1,0,1,0,288,2020,3,1
476,27.0,1.0,C16,0,22918,2,2,0,1,0,1,0,288,2020,3,1
476,28.0,1.0,C16,0,22918,2,2,185510,1,0,1,0,288,2020,3,1
476,28.0,1.0,C16,0,22918,2,2,201100,1,0,1,0,288,2020,3,1
476,28.0,1.0,C16,0,22918,2,2,0,1,1,1,0,279,2020,3,1
477,39.0,0.0,C19,1,29312,1,1,316700,2,0,1,0,941,2018,6,2
477,39.0,0.0,C19,1,29312,1,1,202850,2,0,1,0,941,2018,6,2
477,39.0,0.0,C19,1,29312,1,1,790870,2,0,1,0,941,2018,6,2
477,39.0,0.0,C19,1,29312,1,1,100390,1,0,1,0,941,2018,6,2
477,39.0,0.0,C19,1,29312,1,1,0,1,1,1,0,361,2018,6,2
478,31.0,1.0,C20,1,39164,2,2,0,1,0,0,0,480,2019,9,3
478,31.0,1.0,C20,1,39164,2,2,0,1,0,0,0,480,2019,9,3
478,31.0,1.0,C20,1,39164,2,2,0,1,0,0,0,480,2019,9,3
478,31.0,1.0,C20,1,39164,2,2,0,1,0,0,0,480,2019,9,3
478,31.0,1.0,C20,1,39164,2,2,0,1,1,0,0,121,2019,9,3
479,23.0,1.0,C20,2,22947,1,1,0,1,0,0,0,756,2018,12,4
479,24.0,1.0,C20,2,22947,1,1,0,1,1,0,0,81,2018,12,4
481,29.0,0.0,C12,2,68341,1,1,455800,3,0,1,0,1312,2017,5,2
481,29.0,0.0,C12,2,68341,1,1,733910,3,0,1,0,1312,2017,5,2
481,29.0,0.0,C12,2,68341,1,1,731590,3,0,1,0,1312,2017,5,2
481,29.0,0.0,C12,2,68341,1,1,100500,2,0,1,0,1312,2017,5,2
481,29.0,0.0,C12,2,68341,1,1,537100,2,0,1,0,1312,2017,5,2
481,29.0,0.0,C12,2,68341,1,1,0,2,0,1,0,1312,2017,5,2
481,29.0,0.0,C12,2,68341,1,1,667310,4,0,1,0,1312,2017,5,2
481,29.0,0.0,C12,2,68341,1,1,884280,4,0,1,0,1312,2017,5,2
481,29.0,0.0,C12,2,68341,1,1,451050,4,0,1,0,1312,2017,5,2
481,29.0,0.0,C12,2,68341,1,1,2332040,4,0,1,0,1312,2017,5,2
481,29.0,0.0,C12,2,68341,1,1,0,4,0,1,0,1312,2017,5,2
481,30.0,0.0,C12,2,68341,1,1,-249000,4,0,1,0,1312,2017,5,2
481,30.0,0.0,C12,2,68341,1,1,0,1,1,1,0,958,2017,5,2
482,43.0,0.0,C10,1,56611,1,2,1149390,3,0,1,0,1985,2015,7,3
482,43.0,0.0,C10,1,56611,1,2,942270,3,0,1,0,1985,2015,7,3
482,43.0,0.0,C10,1,56611,1,2,1351880,3,0,1,0,1985,2015,7,3
482,43.0,0.0,C10,1,56611,1,2,0,2,0,1,0,1985,2015,7,3
482,43.0,0.0,C10,1,56611,1,2,105680,2,0,1,0,1985,2015,7,3
482,43.0,0.0,C10,1,56611,1,2,307840,2,0,1,0,1985,2015,7,3
482,44.0,0.0,C10,1,56611,1,2,500590,3,0,1,0,1985,2015,7,3
482,44.0,0.0,C10,1,56611,1,2,494420,3,0,1,0,1985,2015,7,3
482,44.0,0.0,C10,1,56611,1,2,902260,3,0,1,0,1985,2015,7,3
482,44.0,0.0,C10,1,56611,1,2,510280,2,0,1,0,1985,2015,7,3
482,44.0,0.0,C10,1,56611,1,2,600470,2,0,1,0,1985,2015,7,3
482,44.0,0.0,C10,1,56611,1,2,0,2,0,1,0,1985,2015,7,3
482,44.0,0.0,C10,1,56611,1,2,300670,2,0,1,0,1985,2015,7,3
482,44.0,0.0,C10,1,56611,1,2,653700,2,0,1,0,1985,2015,7,3
482,44.0,0.0,C10,1,56611,1,2,1417380,2,0,1,0,1985,2015,7,3
482,44.0,0.0,C10,1,56611,1,2,0,2,0,1,0,1985,2015,7,3
482,44.0,0.0,C10,1,56611,1,2,527620,2,0,1,0,1985,2015,7,3
482,44.0,0.0,C10,1,56611,1,2,540030,2,0,1,0,1985,2015,7,3
482,45.0,0.0,C10,1,56611,1,2,827770,2,0,1,0,1985,2015,7,3
482,45.0,0.0,C10,1,56611,1,2,190030,2,0,1,0,1985,2015,7,3
482,45.0,0.0,C10,1,56611,1,2,271680,2,1,1,0,1887,2015,7,3
483,42.0,1.0,C16,1,132558,3,3,0,1,0,1,0,224,2020,5,2
483,42.0,1.0,C16,1,132558,3,3,0,1,0,1,0,224,2020,5,2
483,42.0,1.0,C16,1,132558,3,3,4781830,4,0,1,0,224,2020,5,2
483,42.0,1.0,C16,1,132558,3,3,206000,4,0,1,0,224,2020,5,2
483,42.0,1.0,C16,1,132558,3,3,3000000,4,0,1,0,224,2020,5,2
483,42.0,1.0,C16,1,132558,3,3,0,3,0,1,0,224,2020,5,2
483,42.0,1.0,C16,1,132558,3,3,996430,3,0,1,0,224,2020,5,2
483,42.0,1.0,C16,1,132558,3,3,1590000,3,0,1,0,224,2020,5,2
484,29.0,1.0,C4,0,26562,1,1,0,1,0,0,0,508,2019,8,3
484,29.0,1.0,C4,0,26562,1,1,0,1,0,0,0,508,2019,8,3
484,29.0,1.0,C4,0,26562,1,1,0,1,0,0,0,508,2019,8,3
484,29.0,1.0,C4,0,26562,1,1,0,1,0,0,0,508,2019,8,3
484,29.0,1.0,C4,0,26562,1,1,0,1,1,0,0,130,2019,8,3
486,38.0,1.0,C10,0,31674,1,2,981140,2,0,1,0,1519,2016,10,4
486,38.0,1.0,C10,0,31674,1,2,450980,2,0,1,0,1519,2016,10,4
486,38.0,1.0,C10,0,31674,1,2,295850,2,0,1,0,1519,2016,10,4
486,38.0,1.0,C10,0,31674,1,2,100950,2,0,1,0,1519,2016,10,4
486,38.0,1.0,C10,0,31674,1,2,209250,2,0,1,0,1519,2016,10,4
486,39.0,1.0,C10,0,31674,1,2,252270,2,0,1,0,1519,2016,10,4
486,39.0,1.0,C10,0,31674,1,2,102340,1,0,1,0,1519,2016,10,4
486,39.0,1.0,C10,0,31674,1,2,251630,1,0,1,0,1519,2016,10,4
486,39.0,1.0,C10,0,31674,1,2,250450,1,0,1,0,1519,2016,10,4
486,39.0,1.0,C10,0,31674,1,2,0,1,0,1,0,1519,2016,10,4
486,39.0,1.0,C10,0,31674,1,2,305050,1,0,1,0,1519,2016,10,4
486,39.0,1.0,C10,0,31674,1,2,0,1,0,1,0,1519,2016,10,4
486,39.0,1.0,C10,0,31674,1,2,150590,3,0,1,0,1519,2016,10,4
486,39.0,1.0,C10,0,31674,1,2,1071410,3,0,1,0,1519,2016,10,4
486,39.0,1.0,C10,0,31674,1,2,2403840,3,0,1,0,1519,2016,10,4
486,39.0,1.0,C10,0,31674,1,2,317820,2,0,1,0,1519,2016,10,4
486,39.0,1.0,C10,0,31674,1,2,367720,2,0,1,0,1519,2016,10,4
486,40.0,1.0,C10,0,31674,1,2,372960,2,0,1,0,1519,2016,10,4
486,40.0,1.0,C10,0,31674,1,2,751320,2,0,1,0,1519,2016,10,4
486,40.0,1.0,C10,0,31674,1,2,559760,2,0,1,0,1519,2016,10,4
486,40.0,1.0,C10,0,31674,1,2,184800,2,0,1,0,1519,2016,10,4
486,40.0,1.0,C10,0,31674,1,2,373880,2,0,1,0,1519,2016,10,4
486,40.0,1.0,C10,0,31674,1,2,535960,2,0,1,0,1519,2016,10,4
486,40.0,1.0,C10,0,31674,1,2,0,2,1,1,0,1516,2016,10,4
487,39.0,0.0,C12,1,35091,1,1,0,1,1,0,0,23,2018,12,4
488,43.0,0.0,C28,2,80716,1,2,1035620,3,0,1,0,799,2018,10,4
488,44.0,0.0,C28,2,80716,1,2,461700,3,0,1,0,799,2018,10,4
488,44.0,0.0,C28,2,80716,1,2,1978220,3,0,1,0,799,2018,10,4
488,44.0,0.0,C28,2,80716,1,2,0,3,0,1,0,799,2018,10,4
488,44.0,0.0,C28,2,80716,1,2,0,3,0,1,0,799,2018,10,4
488,44.0,0.0,C28,2,80716,1,2,1040000,3,0,1,0,799,2018,10,4
488,44.0,0.0,C28,2,80716,1,2,560360,3,0,1,0,799,2018,10,4
488,44.0,0.0,C28,2,80716,1,2,622430,3,0,1,0,799,2018,10,4
488,44.0,0.0,C28,2,80716,1,2,1492170,3,0,1,0,799,2018,10,4
488,44.0,0.0,C28,2,80716,1,2,1907930,3,0,1,0,799,2018,10,4
488,44.0,0.0,C28,2,80716,1,2,250000,3,0,1,0,799,2018,10,4
488,44.0,0.0,C28,2,80716,1,2,153420,3,0,1,0,799,2018,10,4
488,44.0,0.0,C28,2,80716,1,2,0,1,0,1,0,799,2018,10,4
488,45.0,0.0,C28,2,80716,1,2,217860,1,0,1,0,799,2018,10,4
488,45.0,0.0,C28,2,80716,1,2,260000,1,0,1,0,799,2018,10,4
488,45.0,0.0,C28,2,80716,1,2,0,1,0,1,0,799,2018,10,4
488,45.0,0.0,C28,2,80716,1,2,0,1,1,1,0,569,2018,10,4
489,31.0,1.0,C12,2,49475,1,1,0,1,0,1,0,437,2019,10,4
489,31.0,1.0,C12,2,49475,1,1,0,1,0,1,0,437,2019,10,4
489,31.0,1.0,C12,2,49475,1,1,0,1,0,1,0,437,2019,10,4
489,31.0,,C12,2,49475,1,1,500510,3,0,1,0,437,2019,10,4
489,31.0,1.0,C12,2,49475,1,1,700000,3,0,1,0,437,2019,10,4
489,31.0,1.0,C12,2,49475,1,1,1315560,3,0,1,0,437,2019,10,4
489,31.0,1.0,C12,2,49475,1,1,670210,3,0,1,0,437,2019,10,4
489,31.0,1.0,C12,2,49475,1,1,451730,3,0,1,0,437,2019,10,4
489,32.0,1.0,C12,2,49475,1,1,184910,3,0,1,0,437,2019,10,4
489,32.0,1.0,C12,2,49475,1,1,336830,2,0,1,0,437,2019,10,4
489,32.0,1.0,C12,2,49475,1,1,0,2,0,1,0,437,2019,10,4
489,32.0,1.0,C12,2,49475,1,1,361320,2,0,1,0,437,2019,10,4
489,32.0,1.0,C12,2,49475,1,1,237500,2,1,1,0,365,2019,10,4
491,25.0,0.0,C2,2,41638,1,1,0,1,0,0,0,241,2020,5,2
491,25.0,0.0,C2,2,41638,1,1,0,1,0,0,0,241,2020,5,2
491,25.0,0.0,C2,2,41638,1,1,0,1,0,0,0,241,2020,5,2
491,26.0,0.0,C2,2,41638,1,1,0,1,1,0,0,89,2020,5,2
492,36.0,1.0,C19,0,23107,2,2,0,1,1,0,0,189,2018,7,3
493,27.0,0.0,C9,1,52307,2,2,0,1,0,1,0,385,2019,12,4
493,27.0,0.0,C9,1,52307,2,2,0,2,0,1,0,385,2019,12,4
493,27.0,0.0,C9,1,52307,2,2,300010,2,0,1,0,385,2019,12,4
493,27.0,0.0,C9,1,52307,2,2,1067670,2,0,1,0,385,2019,12,4
493,27.0,0.0,C9,1,52307,2,2,0,1,0,1,0,385,2019,12,4
493,27.0,0.0,C9,1,52307,2,2,0,1,0,1,0,385,2019,12,4
493,27.0,0.0,C9,1,52307,2,2,330000,1,0,1,0,385,2019,12,4
493,27.0,0.0,C9,1,52307,2,2,1051780,3,0,1,0,385,2019,12,4
